This table- ,TestSchema,., RISK, contains column named - , ACCEPTANCE, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,Use to indicate whether the residual risk is acceptable and if not what treatment is appropriate., [NULL],,,,
This table- ,TestSchema,., CONTROL _ASSOCTYPE, contains column named - , CONTROL_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL _METHOD, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,Use to identify how the control is implemented., [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL METRICS, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Control KRI and Metrics, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL_OWNER, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Use to assign a person ownership or responsibility for this control activity., [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL_RISK_RATING_RA, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Control Risk Rating Rationale, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTROL _TYPE, of datatype - ,DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,Use to identify the nature of the control., [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CONTR_OWN_ATTRS, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Control Owner Attribute(s), [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , COSOCMPNT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,COSO_Component, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , COSOCMPNT, of datatype - , VARCHAR,. This is , not. , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,COSO Component, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , COSOCMPNTPRNCPL, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,COSO Component Principle, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , COSOCMPNTPRNCPL, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,COSO Component Principle, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , COSO_COMPONENT, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, COSO_Component, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , COSO_COMPONENT_PRINCIP, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, COSO Component Principle, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , COSTCNTR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Cost Center, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , COST_CEN_LEVEL_4, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Cost Center Level 4, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CRDTCNCPT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Core Data Concept - Data Issue, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CRDTRSKRTNG, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CREATION DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , CREATION DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CREATION DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CREATION_DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., ASSOCTYPE, contains column named - , CREATION DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., COMMENT, contains column named - , CREATION DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CREATION DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., INCIDENT, contains column named - , CREATION_DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CREATION_DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , CREATION_DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CREATION_DATE, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creation Date, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource Creator, [NULL],,,,
This table- ,TestSchema,., ASSOCTYPE, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., COMMENT, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., INCIDENT, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Creator, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , CREATOR, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource Creator, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CRNTDDTTBD, of datatype - , DECFLOAT,. This is , not, a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Enum value which tells the current due date tbd yes or no, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CRRNTDDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The date the Action Plan is to be promoted to Pending Verification, if Closure Verification is required, or Completed, if Closure Verification is not required., [NULL],
This table- ,TestSchema,., ISSUE, contains column named - , CRRNTDDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The latest Current Due Date of the Action Plan(s) associated to the Issue. Current Due Date is the date the Action Plan is to be promoted to Pending Verification, if Closure Verification is required, or Closed, if Closure Verification is not required., [NULL],
This table- ,TestSchema,., ISSUE, contains column named - , CRRNTDDTTXT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Current Due Date Text, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , CRTDBY, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Created By, [NULL],,,,
